Name,Price,Price/KG,URL
THE FISHMONGER Fresh Tasmanian Salmon Fillets Skin Off 4 Pack 460g,17.99,$39.11 per 1 kg,https://www.aldi.com.au/product/000000000000403239
IRONBARK PORK Pork And Beef Mince 500g,4.99,$9.98 per 1 kg,https://www.aldi.com.au/product/000000000000403246
"READY, SET…COOK! Prosciutto Wrapped RSPCA Approved Chicken Breast Parmigiana 2 Pack 500g",9.99,$19.98 per 1 kg,https://www.aldi.com.au/product/000000000000403361
"READY, SET…COOK! RSPCA Approved Chicken Bites With Sriracha  Mayonnaise 500g",9.99,$19.98 per 1 kg,https://www.aldi.com.au/product/000000000000403367
THE FISHMONGER Fresh Tasmanian Salmon Lemon & Herb Crumb 4 Pack 500g,17.99,$35.98 per 1 kg,https://www.aldi.com.au/product/000000000000403597
BROAD OAK FARMS RSPCA Approved Chicken Necks 1kg,5.99,$5.99 per 1 kg,https://www.aldi.com.au/product/000000000000403748
"READY, SET…COOK! Free Range Boneless Butterflied Chicken",16.37,$13.99 per 1 kg,https://www.aldi.com.au/product/000000000000403763
"READY, SET…COOK! Free Range Chicken Breast Schnitzel 4 Pack 420g",7.99,$19.02 per 1 kg,https://www.aldi.com.au/product/000000000000403936
JINDURRA STATION Beef Rump Roast,23.99,$23.99 per 1 kg,https://www.aldi.com.au/product/000000000000405212
BROAD OAK FARMS Fresh Whole RSPCA Approved Chicken,8.43,$4.99 per 1 kg,https://www.aldi.com.au/product/000000000000405544
"READY, SET…COOK! Beef Burgers 500g",7.79,$15.58 per 1 kg,https://www.aldi.com.au/product/000000000000405604
THE FISHMONGER Fresh Tasmanian Salmon Fillets Skin On 4 Pack 460g,14.99,$32.59 per 1 kg,https://www.aldi.com.au/product/000000000000405629
BROAD OAK FARMS RSPCA Approved Chicken Breast Fillet 1 Pack 300g,5.0,$16.67 per 1 kg,https://www.aldi.com.au/product/000000000000405649
BROAD OAK FARMS Turkey Mince 500g,5.99,$11.98 per 1 kg,https://www.aldi.com.au/product/000000000000405655
BROAD OAK FARMS RSPCA Approved Chicken Mixed Pieces 2kg,8.49,$4.25 per 1 kg,https://www.aldi.com.au/product/000000000000476513
IRONBARK PORK Pork Scotch Fillet Steak Per Kg,4.84,$18.99 per 1 kg,https://www.aldi.com.au/product/000000000000479821
THE FISHMONGER Garlic Prawns 280g,9.99,$35.68 per 1 kg,https://www.aldi.com.au/product/000000000000482114
SPECIALLY SELECTED 100 Day Grain Fed Scotch Fillet 1kg,18.75,$49.99 per 1 kg,https://www.aldi.com.au/product/000000000000484868
"READY, SET…COOK! Pulled Beef Brisket 500g",10.99,$21.98 per 1 kg,https://www.aldi.com.au/product/000000000000496202
JINDURRA STATION 4 Star Grass Fed Beef Mince 500g,9.49,$18.98 per 1 kg,https://www.aldi.com.au/product/000000000000500959
JINDURRA STATION Beef Scotch Fillet 2 Pack,15.4,$38.49 per 1 kg,https://www.aldi.com.au/product/000000000000506840
BROAD OAK FARMS RSPCA Approved Chicken Maryland Fillets,14.94,$11.49 per 1 kg,https://www.aldi.com.au/product/000000000000510579
"READY, SET…COOK! Free Range Marinated Chicken Wings 1.5kg",13.49,$8.99 per 1 kg,https://www.aldi.com.au/product/000000000000512250
"READY, SET…COOK! Marinated RSPCA Approved Chicken Breast Steaks",9.0,$17.99 per 1 kg,https://www.aldi.com.au/product/000000000000523338
BROAD OAK FARMS Free Range Fresh Whole Chicken,10.18,$5.99 per 1 kg,https://www.aldi.com.au/product/000000000000531960
BROAD OAK FARMS Free Range Chicken Drumsticks,4.99,$4.99 per 1 kg,https://www.aldi.com.au/product/000000000000532458
"READY, SET…COOK! Beef Porterhouse Steak with Garlic and Herb Butter 400g",14.99,$37.48 per 1 kg,https://www.aldi.com.au/product/000000000000532959
IRONBARK PORK Boneless Pork Shoulder Roast,19.98,$9.99 per 1 kg,https://www.aldi.com.au/product/000000000000543801
JINDURRA STATION Beef Rump Steak,13.0,$25.99 per 1 kg,https://www.aldi.com.au/product/000000000000545102
"READY, SET…COOK! RSPCA Approved Chicken and Cheese Schnitzel 1kg",9.49,$9.49 per 1 kg,https://www.aldi.com.au/product/000000000000545837
"READY, SET…COOK! Lamb Koftas 450g",7.99,$17.76 per 1 kg,https://www.aldi.com.au/product/000000000000547946
"READY, SET…COOK! RSPCA Approved Chicken Burger Bulk Pack 1.2kg",9.49,$7.91 per 1 kg,https://www.aldi.com.au/product/000000000000550680
"READY, SET…COOK! Herb & Garlic Chicken Tenders 400g",6.99,$17.48 per 1 kg,https://www.aldi.com.au/product/000000000000550766
THE FISHMONGER Fresh Australian Barramundi Fillets 2 Pack 260g,10.99,$42.27 per 1 kg,https://www.aldi.com.au/product/000000000000553032
THE FISHMONGER Salt & Pepper Squid 270g,6.99,$25.89 per 1 kg,https://www.aldi.com.au/product/000000000000561539
"READY, SET…COOK! Southern Style RSPCA Approved Chicken Thigh Fillet Burger 350g",7.49,$21.40 per 1 kg,https://www.aldi.com.au/product/000000000000569259
"READY, SET…COOK! Honey Beef Sausages 500g",4.29,$8.58 per 1 kg,https://www.aldi.com.au/product/000000000000570498
"READY, SET…COOK! Thin Sausages 500g",3.99,$7.98 per 1 kg,https://www.aldi.com.au/product/000000000000570520
"READY, SET…COOK! Thin Sausages 24 Pack 1.8kg",9.99,$5.55 per 1 kg,https://www.aldi.com.au/product/000000000000570534
"READY, SET…COOK! Pork Sausages 500g",4.29,$8.58 per 1 kg,https://www.aldi.com.au/product/000000000000570535
THE FISHMONGER Smoked Fish Cakes with Cheddar Cheese Sauce 2 Pack 290g,5.99,$20.66 per 1 kg,https://www.aldi.com.au/product/000000000000576103
THE FISHMONGER Jumbo Raw Prawn Cutlets 240g,9.99,$41.63 per 1 kg,https://www.aldi.com.au/product/000000000000576419
"READY, SET…COOK! Herb & Garlic Beef Sausages 500g",4.69,$9.38 per 1 kg,https://www.aldi.com.au/product/000000000000576747
"READY, SET…COOK! Lamb Shanks Cooked",15.99,$15.99 per 1 kg,https://www.aldi.com.au/product/000000000000577983
"READY, SET…COOK! Lamb Shoulder Lemon Myrtle Thyme & Mint",31.19,$23.99 per 1 kg,https://www.aldi.com.au/product/000000000000584721
"READY, SET…COOK! Infused Beef Brisket",19.19,$15.99 per 1 kg,https://www.aldi.com.au/product/000000000000585820
BERG Ham Steaks 300g,3.99,$13.30 per 1 kg,https://www.aldi.com.au/product/000000000000586256
SPECIALLY SELECTED Beef Wagyu Burger 150g,3.99,$26.60 per 1 kg,https://www.aldi.com.au/product/000000000000593847
"READY, SET…COOK! Marinated BBQ Roast Beef",20.39,$16.99 per 1 kg,https://www.aldi.com.au/product/000000000000596328
"READY, SET…COOK! Beef Schnitzel with Crumb Coating 320g",6.99,$21.84 per 1 kg,https://www.aldi.com.au/product/000000000000596366
JINDURRA STATION Beef Porterhouse Steak 2 Pack,20.34,$36.99 per 1 kg,https://www.aldi.com.au/product/000000000000596388
BERG Chicken Franks 375g,3.49,$9.31 per 1 kg,https://www.aldi.com.au/product/000000000000598037
"READY, SET…COOK! Slow Cooked Beef Ragu 500g",9.99,$19.98 per 1 kg,https://www.aldi.com.au/product/000000000000598193
BROAD OAK FARMS Free Range Chicken Breast Bulk Pack,15.11,$10.99 per 1 kg,https://www.aldi.com.au/product/000000000000598523
BROAD OAK FARMS Free Range Chicken Thigh Fillet Bulk Pack,17.66,$15.49 per 1 kg,https://www.aldi.com.au/product/000000000000599030
BROAD OAK FARMS Free Range Chicken Tenderloins,10.44,$18.99 per 1 kg,https://www.aldi.com.au/product/000000000000599117
BROAD OAK FARMS Free Range Chicken Thigh Fillets,10.52,$17.99 per 1 kg,https://www.aldi.com.au/product/000000000000599380
BROAD OAK FARMS Free Range Chicken Breast Fillets,9.07,$16.49 per 1 kg,https://www.aldi.com.au/product/000000000000599397
JINDURRA STATION Beef Fillet Steak,15.0,$49.99 per 1 kg,https://www.aldi.com.au/product/000000000000602399
BROAD OAK FARMS Free Range Chicken Wing Nibbles,7.99,$7.99 per 1 kg,https://www.aldi.com.au/product/000000000000606963
IRONBARK PORK Bulk Pork Chops,20.99,$17.49 per 1 kg,https://www.aldi.com.au/product/000000000000612762
THE FISHMONGER Fresh Salmon Maple and Sriracha 4 Pack 480g,15.99,$33.31 per 1 kg,https://www.aldi.com.au/product/000000000000621294
"READY, SET…COOK! Chicken and Mushroom Puff Pastry Parcels 2 Pack 330g",7.49,$22.70 per 1 kg,https://www.aldi.com.au/product/000000000000626234
"READY, SET…COOK! Chicken Pho Meal Kit 560g",12.99,$22.40 per 1 kg,https://www.aldi.com.au/product/000000000000626243
"READY, SET…COOK! Chicken Breast with Garlic Butter 500g",9.99,$19.98 per 1 kg,https://www.aldi.com.au/product/000000000000627022
"READY, SET…COOK! Chicken Roulade with Tomato Pesto",11.89,$16.99 per 1 kg,https://www.aldi.com.au/product/000000000000627025
"READY, SET…COOK! Whole Chicken with Stuffed Cheesy Garlic Bread",14.68,$5.99 per 1 kg,https://www.aldi.com.au/product/000000000000630787
JINDURRA STATION Beef Short Ribs,22.04,$24.49 per 1 kg,https://www.aldi.com.au/product/000000000000633253
"READY, SET…COOK! Cooked Pork Shoulder 500g",10.99,$21.98 per 1 kg,https://www.aldi.com.au/product/000000000000644119
"READY, SET…COOK! Beef Meatloaf 1kg",12.99,$12.99 per 1 kg,https://www.aldi.com.au/product/000000000000644894
"READY, SET…COOK! Beef, Bacon Sausage Rolls 460g",7.49,$16.28 per 1 kg,https://www.aldi.com.au/product/000000000000645334
"READY, SET…COOK! Lamb Yiros 500g",11.99,$23.98 per 1 kg,https://www.aldi.com.au/product/000000000000646275
"READY, SET…COOK! Scotch Fillet Steak with Butter",10.5,$41.99 per 1 kg,https://www.aldi.com.au/product/000000000000648314
SPECIALLY SELECTED Lamb Shiraz Garlic Sausage 500g,7.99,$15.98 per 1 kg,https://www.aldi.com.au/product/000000000000654393
JINDURRA STATION Diced Beef 500g,10.99,$21.98 per 1 kg,https://www.aldi.com.au/product/000000000000655803
TALLEY'S Greenshell Mussels Original 375g,6.49,$17.31 per 1 kg,https://www.aldi.com.au/product/000000000000656123
LUV-A-DUCK Peking Duck Breast 380g,11.99,$31.55 per 1 kg,https://www.aldi.com.au/product/000000000000658979
JINDURRA STATION Rump Steak Bulk,20.99,$20.99 per 1 kg,https://www.aldi.com.au/product/000000000000666171
BROAD OAK FARMS Boneless RSPCA Approved Chicken Drumstick Fillets Bulk Pack per kg,14.99,$14.48 per 1 kg,https://www.aldi.com.au/product/000000000000666176
BROAD OAK FARMS Turkey Breast Strips 400g,7.49,$18.73 per 1 kg,https://www.aldi.com.au/product/000000000000673838
THE FISHMONGER Natural Hot Smoked Salmon 150g,7.99,$53.27 per 1 kg,https://www.aldi.com.au/product/000000000306123001
THE FISHMONGER Cracked Pepper Hot Smoked Salmon 150g,7.99,$53.27 per 1 kg,https://www.aldi.com.au/product/000000000306123002
"READY, SET…COOK! Fresh Marinated Chicken Wings Honey Soy 1kg",8.99,$8.99 per 1 kg,https://www.aldi.com.au/product/000000000398439001
"READY, SET…COOK! Fresh Marinated Chicken Wings Buffalo Style 1kg",8.99,$8.99 per 1 kg,https://www.aldi.com.au/product/000000000398439002
"READY, SET…COOK! Crumbed Chicken Tenders Buffalo Style 400g",7.39,$18.48 per 1 kg,https://www.aldi.com.au/product/000000000398919001
"READY, SET…COOK! Crumbed Chicken Tenders 400g",7.39,$18.48 per 1 kg,https://www.aldi.com.au/product/000000000398919002
"READY, SET…COOK! Chicken Breast Schnitzel Crunchy Homestyle 4 Pack 600g",7.99,$13.32 per 1 kg,https://www.aldi.com.au/product/000000000399072001
"READY, SET…COOK! Chicken Breast Schnitzel Parmigiana 4 Pack 600g",7.99,$13.32 per 1 kg,https://www.aldi.com.au/product/000000000399072002
"READY, SET…COOK! Boneless Butterflied Chicken Greek Style",10.99,$9.99 per 1 kg,https://www.aldi.com.au/product/000000000399156001
"READY, SET…COOK! Boneless Butterflied Chicken Spiced Mango",10.99,$9.99 per 1 kg,https://www.aldi.com.au/product/000000000399156002
"READY, SET…COOK! California BBQ Marinated Split RSPCA Approved Chicken",9.66,$8.99 per 1 kg,https://www.aldi.com.au/product/000000000399726003
"READY, SET…COOK! Portuguese Style Chilli & Lemon Marinated Split Chicken",9.66,$8.99 per 1 kg,https://www.aldi.com.au/product/000000000399726004
"READY, SET…COOK! BBQ RSPCA Approved Chicken Kebabs 800g",11.29,$14.11 per 1 kg,https://www.aldi.com.au/product/000000000575121001
"READY, SET…COOK! Honey Soy RSPCA Approved Chicken Kebabs 800g",11.29,$14.11 per 1 kg,https://www.aldi.com.au/product/000000000575121002
ASIA GREEN GARDEN Stir Fry 500g,1.99,$0.40 per 100 g,https://www.aldi.com.au/product/000000000644464001
ASIA GREEN GARDEN Stir Fry 500g,1.99,$0.40 per 100 g,https://www.aldi.com.au/product/000000000644464002
ASIA GREEN GARDEN Stir Fry 500g,1.99,$0.40 per 100 g,https://www.aldi.com.au/product/000000000644464003
DELI ORIGINALS Spanish Stuffed Green Olives 450g,2.25,$5.00 per 1 kg,https://www.aldi.com.au/product/000000000000210837
EARTH GROWN Firm Tofu 450g,2.59,$0.58 per 100 g,https://www.aldi.com.au/product/000000000000398430
BERG Pepperoni Salami 200g,5.99,$29.95 per 1 kg,https://www.aldi.com.au/product/000000000000398448
DELI ORIGINALS FRESH Multipack Hommus Dip 3 Pack 65g,2.19,$1.12 per 100 g,https://www.aldi.com.au/product/000000000000398465
BERG Australian Leg Ham Off The Bone 175g,5.49,$31.37 per 1 kg,https://www.aldi.com.au/product/000000000000398555
BERG Australian Leg Ham Off The Bone Shaved 150g,5.49,$36.60 per 1 kg,https://www.aldi.com.au/product/000000000000398557
SPECIALLY SELECTED Specially Selected Quince Paste 100g,2.89,$2.89 per 100 g,https://www.aldi.com.au/product/000000000000398675
BERG Smoked Hocks,8.99,$9.99 per 1 kg,https://www.aldi.com.au/product/000000000000398906
BERG Cabanossi 300g,3.99,$13.30 per 1 kg,https://www.aldi.com.au/product/000000000000398929
BERG Short Cut Bacon 1kg,10.49,$10.49 per 1 kg,https://www.aldi.com.au/product/000000000000398931
DELI ORIGINALS FRESH Tzatziki Dip 200g,2.39,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000398981
BERG Shredded Chicken Breast 500g,7.49,$14.98 per 1 kg,https://www.aldi.com.au/product/000000000000399104
BERG Hot Dog Frankfurts 500g,2.99,$5.98 per 1 kg,https://www.aldi.com.au/product/000000000000399207
BERG Cocktail Frankfurts 500g,2.99,$5.98 per 1 kg,https://www.aldi.com.au/product/000000000000399208
BERG Leg Shaved Ham 250g,4.19,$16.76 per 1 kg,https://www.aldi.com.au/product/000000000000399264
"BERG Leg Ham Sliced 4 Pack, 400g",5.39,$13.48 per 1 kg,https://www.aldi.com.au/product/000000000000399321
"BERG Honey Leg Ham Sliced 4 Pack, 400g",5.39,$13.48 per 1 kg,https://www.aldi.com.au/product/000000000000399379
"BERG Mild Hungarian Style Salami 4 Pack, 320g",7.59,$23.72 per 1 kg,https://www.aldi.com.au/product/000000000000399380
BERG Leg Shaved Honey Ham 250g,4.19,$16.76 per 1 kg,https://www.aldi.com.au/product/000000000000399541
BERG Leg Ham Shaved 100g,1.99,$19.90 per 1 kg,https://www.aldi.com.au/product/000000000000399618
BERG Triple Smoked Leg Ham Shaved 100g,1.99,$19.90 per 1 kg,https://www.aldi.com.au/product/000000000000399619
"BERG Thinly Sliced Turkey 4 pack, 320g",7.59,$23.72 per 1 kg,https://www.aldi.com.au/product/000000000000399654
BERG Short Cut Bacon Rindless 175g,3.19,$18.23 per 1 kg,https://www.aldi.com.au/product/000000000000399696
BERG Speck Wedge,8.75,$24.99 per 1 kg,https://www.aldi.com.au/product/000000000000399741
BERG Devon Sliced 100g,0.99,$9.90 per 1 kg,https://www.aldi.com.au/product/000000000000399743
DELI ORIGINALS FRESH Hommus Dip 1kg,5.99,$0.60 per 100 g,https://www.aldi.com.au/product/000000000000399784
BERG Chorizo Twin Pack 220g,4.99,$22.68 per 1 kg,https://www.aldi.com.au/product/000000000000399811
BERG Middle Bacon Rindless 500g,7.79,$15.58 per 1 kg,https://www.aldi.com.au/product/000000000000399894
BERG Silverside Sliced 80g,2.79,$34.88 per 1 kg,https://www.aldi.com.au/product/000000000000399923
BERG Double Smoked Leg Ham,12.33,$18.49 per 1 kg,https://www.aldi.com.au/product/000000000000399972
BERG Triple Smoked Pan Size Bacon 200g,3.99,$19.95 per 1 kg,https://www.aldi.com.au/product/000000000000399996
BERG Snack Stix Mild 200g,4.39,$21.95 per 1 kg,https://www.aldi.com.au/product/000000000000400158
BERG Cooked Chicken Breast Schnitzels 2 Pack 200g,3.79,$18.95 per 1 kg,https://www.aldi.com.au/product/000000000000400228
BERG Hot Hungarian Salami 100g,2.49,$24.90 per 1 kg,https://www.aldi.com.au/product/000000000000400317
BERG Mild Hungarian Sliced Salami 100g,2.49,$24.90 per 1 kg,https://www.aldi.com.au/product/000000000000400318
BERG Plain Kransky 300g,4.99,$16.63 per 1 kg,https://www.aldi.com.au/product/000000000000400359
BERG Cheese Kransky 300g,4.99,$16.63 per 1 kg,https://www.aldi.com.au/product/000000000000400360
BERG Mild Milano Sliced Salami 100g,3.79,$37.90 per 1 kg,https://www.aldi.com.au/product/000000000000400684
"BERG Pepperoni Sliced Twin Pack, 100g",3.39,$33.90 per 1 kg,https://www.aldi.com.au/product/000000000000400800
BERG Spicy Chorizo Sliced 100g,3.29,$32.90 per 1 kg,https://www.aldi.com.au/product/000000000000400802
BERG Short Cut Bacon 500g,7.49,$14.98 per 1 kg,https://www.aldi.com.au/product/000000000000400810
BERG Skinless Hot Dogs 375g,3.99,$10.64 per 1 kg,https://www.aldi.com.au/product/000000000000401264
DELI ORIGINALS FRESH Hommus Dip 200g,2.39,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000401457
DELI ORIGINALS FRESH Garlic Dip 200g,2.39,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000401851
BERG Prosciutto Sliced 100g,4.99,$49.90 per 1 kg,https://www.aldi.com.au/product/000000000000401920
BERG Mild Sopressa Sliced Salami 100g,3.79,$37.90 per 1 kg,https://www.aldi.com.au/product/000000000000401972
BERG Australian Short Cut Bacon 200g,4.99,$24.95 per 1 kg,https://www.aldi.com.au/product/000000000000402881
SNACKERS MARKET Cabanossi & Cheese 50g,2.79,$55.80 per 1 kg,https://www.aldi.com.au/product/000000000000403320
"BERG Roast Chicken Breast Slices  Twin Pack, 200g",6.19,$30.95 per 1 kg,https://www.aldi.com.au/product/000000000000403627
BERG Chicken Sliced 80g,1.99,$24.88 per 1 kg,https://www.aldi.com.au/product/000000000000403657
DELI ORIGINALS FRESH Creamy Style Corn Relish Dip 200g,2.39,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000403870
BERG Roast Beef Sliced 100g,3.49,$34.90 per 1 kg,https://www.aldi.com.au/product/000000000000403895
BERG Pastrami Sliced 100g,3.49,$34.90 per 1 kg,https://www.aldi.com.au/product/000000000000403896
BERG Middle Bacon 1kg,10.49,$10.49 per 1 kg,https://www.aldi.com.au/product/000000000000405200
BERG Knackwurst 300g,4.49,$14.97 per 1 kg,https://www.aldi.com.au/product/000000000000405508
"BERG Ham Shredded Twin Pack, 300g",3.99,$13.30 per 1 kg,https://www.aldi.com.au/product/000000000000405642
BERG Diced Bacon Pieces 2 x 150g,3.99,$13.30 per 1 kg,https://www.aldi.com.au/product/000000000000405656
BERG Cooking Bacon 750g,6.69,$8.92 per 1 kg,https://www.aldi.com.au/product/000000000000405667
DELI ORIGINALS FRESH Avocado Dip 200g,2.39,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000502172
BERG Middle Bacon Rind On 250g,3.79,$15.16 per 1 kg,https://www.aldi.com.au/product/000000000000518708
NUFFIN Cheese & Chive Dip 190g,4.29,$2.26 per 100 g,https://www.aldi.com.au/product/000000000000543177
BERG Streaky Bacon Maple Flavoured 200g,4.99,$24.95 per 1 kg,https://www.aldi.com.au/product/000000000000545140
DELI ORIGINALS FRESH French Onion Dip 200g,2.39,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000558847
BERG Beef Bresaola Sliced 80g,4.99,$62.38 per 1 kg,https://www.aldi.com.au/product/000000000000573216
SNACKERS MARKET Salami Cheese and Crackers 50g,2.69,$53.80 per 1 kg,https://www.aldi.com.au/product/000000000000583082
EARTH GROWN Vegetarian Sausages 300g,4.99,$1.66 per 100 g,https://www.aldi.com.au/product/000000000000598231
BERG Deli Selections 150g,8.99,$59.93 per 1 kg,https://www.aldi.com.au/product/000000000000598779
SPECIALLY SELECTED Spanish Serrano Ham 80g,4.49,$56.13 per 1 kg,https://www.aldi.com.au/product/000000000000604652
